hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
3,1,0,1,1,0,0,0,0,0,9.193,unknown
3,1,0,2,1,0,0,0,0,0,6.204,unknown
2,1,0,4,1,0,0,0,0,0,5.849,unknown
0,1,0,2,4,0,0,0,0,0,11.030999999999999,unknown
2,4,0,1,1,0,0,0,0,0,6.622000000000001,unknown
3,1,0,0,1,0,0,0,0,0,6.732,unknown
4,1,0,1,2,0,0,0,0,0,3.7680000000000002,unknown
3,2,0,1,1,0,0,0,0,0,7.143,unknown
3,1,0,2,2,0,0,0,0,0,23.666999999999998,unknown
2,2,0,0,2,0,0,0,0,0,10.977,unknown
4,2,0,1,1,0,0,0,0,0,7.707000000000001,unknown
3,1,0,1,2,0,0,0,0,0,8.629,unknown
3,2,0,1,1,0,0,0,0,0,1.556,unknown
3,1,0,1,1,0,0,0,0,0,3.9530000000000003,unknown
3,1,0,0,2,0,0,0,0,0,6.846,unknown
4,2,0,0,2,0,0,0,0,0,6.064,unknown
4,2,0,0,2,0,0,0,0,0,24.99,unknown
4,2,0,2,2,0,0,0,0,0,2.932,unknown
2,2,0,2,1,0,0,0,0,0,1.785,unknown
2,1,0,0,1,0,0,0,0,0,6.489,unknown
4,1,0,2,2,0,0,0,0,0,4.47,unknown
2,2,0,1,1,0,0,0,0,0,6.709,unknown
3,1,0,2,1,0,0,0,0,0,5.0889999999999995,unknown
2,1,0,2,2,0,0,0,0,0,7.867000000000001,unknown
2,2,0,1,2,0,0,0,0,0,12.193,unknown
3,2,0,2,2,0,0,0,0,0,5.667000000000001,unknown
2,2,0,1,1,0,0,0,0,0,17.396,unknown
3,1,0,2,1,0,0,0,0,0,9.259,unknown
2,1,0,0,1,0,0,0,0,0,4.66,unknown
4,1,0,2,1,0,0,0,0,0,18.613,unknown
2,1,0,0,2,0,0,0,0,0,4.8469999999999995,unknown
4,2,0,1,2,0,0,0,0,0,8.242,unknown
3,2,0,1,1,0,0,0,0,0,7.034,unknown
3,1,0,1,1,0,0,0,0,0,43.278999999999996,unknown
3,1,0,1,1,0,0,0,0,0,11.175999999999998,unknown
3,1,0,1,2,0,0,0,0,0,4.955,unknown
3,2,0,2,2,0,0,0,0,0,12.307,unknown
2,2,0,2,1,0,0,0,0,0,17.692,unknown
2,1,0,1,2,0,0,0,0,0,9.675,unknown
3,2,0,0,2,0,0,0,0,0,7.752999999999999,unknown
4,2,0,1,2,0,0,0,0,0,7.562,unknown
3,2,0,2,2,0,0,0,0,0,11.267999999999999,unknown
2,2,0,2,2,0,0,0,0,0,9.363999999999999,unknown
2,2,0,1,2,0,0,0,0,0,16.703,unknown
3,2,0,1,1,0,0,0,0,0,1.5290000000000001,unknown
3,1,0,4,4,0,0,0,0,0,29.895,unknown
0,4,0,1,1,0,0,0,0,0,4.562,unknown
3,1,0,1,1,0,0,0,0,0,2.006,unknown
3,1,0,2,1,0,0,0,0,0,5.311,unknown
2,1,0,1,1,0,0,0,0,0,8.961,unknown
3,1,0,2,2,0,0,0,0,0,16.658,unknown
2,2,0,1,2,0,0,0,0,0,22.8,unknown
3,2,0,1,1,0,0,0,0,0,6.605,unknown
3,1,0,1,1,0,0,0,0,0,4.985,unknown
3,1,0,1,3,0,0,0,0,0,18.302,unknown
3,3,0,1,1,0,0,0,0,0,17.09,unknown
3,1,0,1,1,0,0,0,0,0,6.672000000000001,unknown
