rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
8,1.0,00:08:50.680,13267,A,1.0,發長球,,,B2,233,684,2.0,,,5,2,,A4,270.0,6.0,1.0,,,,,,,,,,80.0,0.0,50.0,50.0,15.5,20.0,25.303161857759985,63.74999999999999,96.25,115.44749889018817,,991.2224775498182,,
8,2.0,00:08:52.920,13323,B,,長球,1.0,,A4,270,6,1.0,,,5,2,,B4,362.0,890.0,1.0,,,,,,327,28,439,1057,10.0,20.0,20.0,0.0,67.75,55.50000000000001,87.5803202780168,15.5,45.0,47.59464255564905,,152.26621424334422,,1
8,3.0,00:08:54.040,13351,A,,切球,,,B4,362,890,1.0,,,5,2,,B1,92.0,353.0,2.0,1080.0,327,28,439,1057,133,369,211,273,0.0,30.0,0.0,10.0,57.49999999999999,124.24999999999999,136.90986998752135,25.0,119.75,122.33177224253721,0.08570353899230651,868.7514028765652,1,1
8,4.0,00:08:55.120,13378,B,,挑球,,,B1,92,353,2.0,,,5,2,,A4,88.0,916.0,1.0,1280.0,133,369,211,273,227,97,153,1109,60.0,40.0,10.0,70.0,16.0,11.0,19.4164878389476,4.75,41.75,42.01934078492903,0.09378347448251088,121.07848694132248,1,1
8,5.0,00:08:56.400,13410,A,,殺球,1.0,,A4,88,916,1.0,,,5,2,,B3,44.0,135.0,2.0,600.0,227,97,153,1109,157,191,303,118,50.0,0.0,70.0,90.0,56.25,17.5,58.90935833974089,46.75,39.75,61.36468854316789,0.061149143309969026,885.0090395018573,1,2
8,6.0,00:08:57.000,13425,B,,擋小球,,,B3,44,135,2.0,,,5,2,,A1,91.0,578.0,2.0,1040.0,157,191,303,118,197,84,151,924,0.0,60.0,60.0,10.0,50.0,81.5,95.61511386804912,36.0,35.25,50.38414929320529,0.01581420246626435,299.2407057871639,2,1
8,7.0,00:08:58.040,13451,A,,放小球,,1.0,A1,91,578,2.0,,,5,2,,B1,80.0,354.0,2.0,1080.0,197,84,151,924,189,151,207,178,20.0,60.0,90.0,20.0,0.5,21.0,21.005951537600005,12.75,22.0,25.427593279742382,0.004298948143932092,973.8921911587545,1,2
8,8.0,00:08:59.120,13478,B,,未擊球,,,B1,80,354,2.0,落地,對方未擊球,6,2,A,,,,,15400.0,189,151,207,178,184,91,305,903,20.0,10.0,50.0,10.0,15.5,25.25,29.62790070187221,11.25,50.24999999999999,51.493931681315615,0.018474203459377805,67.94115100585212,2,1
9,1.0,00:09:14.520,13863,A,1.0,發長球,,,B2,255,669,2.0,,,6,2,,B4,167.0,26.0,1.0,2240.0,184,91,305,903,215,-172,229,-149,90.0,50.0,0.0,80.0,14.749999999999998,41.25,43.80781893680625,42.5,89.5,99.07825190222121,0.00712068577904588,611.2953459662522,1,4
9,2.0,00:09:16.760,13919,B,,切球,,,B4,167,26,1.0,,,6,2,,A2,60.0,627.0,2.0,840.0,215,-172,229,-149,239,42,220,984,60.0,50.0,70.0,40.0,23.499999999999996,43.75,49.661982441300104,20.75,26.0,33.26503419508238,0.2635743497657584,840.2005712923552,4,1
9,3.0,00:09:17.600,13940,A,,放小球,,1.0,A2,60,627,2.0,,,6,2,,B1,81.0,372.0,2.0,1000.0,239,42,220,984,152,381,249,267,70.0,50.0,50.0,0.0,55.75,3.75,55.8759787386315,53.75,37.5,65.53863364459164,0.07330978957232381,121.60592090848209,1,1
9,4.0,00:09:18.600,13965,B,,挑球,,,B1,81,372,2.0,,,6,2,,B4,329.0,907.0,1.0,1480.0,152,381,249,267,292,145,371,1182,0.0,0.0,20.0,10.0,67.5,62.5,91.99184746487049,28.000000000000004,40.25,49.03124004142665,0.1285752559199096,1073.0521888519681,1,2
9,5.0,00:09:20.080,14002,A,,長球,,,B4,329,907,1.0,,,6,2,,B4,96.0,28.0,1.0,1040.0,292,145,371,1182,166,-28,240,28,40.0,90.0,80.0,20.0,6.0,40.25,40.69474781836103,8.0,37.0,37.8549864614954,0.09001061691281087,945.3390926011682,2,3
9,6.0,00:09:21.120,14028,B,,長球,,,B4,96,28,1.0,,,6,2,,A4,125.0,891.0,1.0,1160.0,166,-28,240,28,232,77,134,988,0.0,60.0,0.0,70.0,55.0,76.0,93.81364506296512,35.0,68.25,76.70112450283894,0.12074771356252884,1049.915234673733,3,1
